C1CCN(*)CC1;C(=O)(N);NC(=O)N1CCCCC1
C(=O)(CC(=O)C#C)*;CC;C#CC(=O)CC(=O)CC
CCC(C#N)*;N(C)(C=O);CCC(C#N)N(C)C=O
C12(*)CN3CC1C23;C#C;C#CC12CN3CC1C32
CC1C=C(*)CN1C;C(#N);CC1C=C(C#N)CN1C
CNC(=O)C(C)*;C(C)(O);CNC(=O)C(C)C(C)O
OC1C2CC1C(*)C2;C(#C);C#CC1CC2CC1C2O
C(O)(C(C)C#CC)*;CC;CC#CC(C)C(O)CC
C(#CC1(CO)CN1)*;CC;CCC#CC1(CO)CN1
OCC1(*)CC1O;C(#N);N#CC1(CO)CC1O
n1(*)cc(C#N)cn1;CC;CCn1cc(C#N)cn1
CCC(=O)C(C)*;C(CO);CCC(=O)C(C)CCO
CC1C2C=CC(*)C12;C(=O);CC1C2C=CC(C=O)C12
CCN=C(NC=N)*;C(=O);CCN=C(C=O)NC=N
CCN=C(NC)*;C(=O)(N);CCN=C(NC)C(N)=O
C12(*)OC1CC1OC21;C#C;C#CC12OC1CC1OC12
OC1CC1N=CO*;C(=O);O=COC=NC1CC1O
CCC(C)(O)*;C(#CC#C);C#CC#CC(C)(O)CC
CCCN(CC)*;C(=O)(N);CCCN(CC)C(N)=O
C(=O)(CCC1CC1)*;C#C;C#CC(=O)CCC1CC1
CCC(C#C)C(=O)*;C(C);C#CC(CC)C(=O)CC
OC1CC1NC(=N)*;C(=O);N=C(C=O)NC1CC1O
CC1(*)CC1C#N;O(C=N);CC1(OC=N)CC1C#N
CC1(*)CN2CC12;C(C=O);CC1(CC=O)CN2CC21
C1(*)CC(O)C1;COC;COCC1CC(O)C1
C(#CCC1CN1C)*;CC;CCC#CCC1CN1C
O=C1C2C3CC1C23*;C(#N);N#CC12C3CC1C2C3=O
c1c(C*)con1;C(C=O);O=CCCc1cnoc1
C1(*)NCC(=O)C1O;CC;CCC1NCC(=O)C1O
CC(OC(=N)*)C#N;C(#C);C#CC(=N)OC(C)C#N
CC(O)C#CCC*;C(#N);CC(O)C#CCCC#N
c1(*)c(C#N)nn[nH]1;CC;CCc1[nH]nnc1C#N
NC=[NH+]CC(N)*;C([O-])(=O);NC=[NH+]CC(N)C(=O)[O-]
COCCCN*;C(=O);COCCCNC=O
C12(*)CN3CC1(C)C23;CC;CCC12CN3CC1(C)C32
CC(OCC*)C=O;C(#N);CC(C=O)OCCC#N
CC1(C(=O)C*)CO1;C(#C);C#CCC(=O)C1(C)CO1
CC(O)CC(C)*;C(C#C);C#CCC(C)CC(C)O
COC(N)=NC(C)*;C(#C);C#CC(C)N=C(N)OC
CC1(O*)CC1;C(=O)(C#C);C#CC(=O)OC1(C)CC1
CCOCC(CC)*;C(#N);CCOCC(C#N)CC
OC(C(=O)C#C)*;C(C#C);C#CCC(O)C(=O)C#C
NC(=O)C#CC(O)*;C(#C);C#CC(O)C#CC(N)=O
C(OC(C#C)C#N)*;CC;C#CC(C#N)OCCC
[NH3+]CC1CCC1*;C([O-])(=O);[NH3+]CC1CCC1C(=O)[O-]
CC1OC1(C#N)*;C(=O);CC1OC1(C#N)C=O
OC1CCC12NC2*;C(=O);O=CC1NC12CCC2O
c1(*)c(O)c(N)[nH]n1;C(#N);N#Cc1n[nH]c(N)c1O
CCCN=C(OC)*;C(#N);CCCN=C(C#N)OC
CC(O)C1(*)CC1;C(CO);CC(O)C1(CCO)CC1
C1CC2(C1)CN(*)C2;C(=O);O=CN1CC2(CCC2)C1
CC1C2(O)CCC12*;C(#C);C#CC12CCC1(O)C2C
CC1(*)COCO1;C(N)(=O);CC1(C(N)=O)COCO1
CNC(C=O)*;C(=O)(NC);CNC(=O)C(C=O)NC
CCC(OC(N)=O)*;C(O);CCC(CO)OC(N)=O
CC(=O)C(O)*;C(C)(C)(O);CC(=O)C(O)C(C)(C)O
C(#CCC#N)*;C1CC1;N#CCC#CC1CC1
CN=C(NC=O)*;C(C#C);C#CCC(=NC)NC=O
C(OC(C)=N)(C#N)*;CC;CCC(C#N)OC(C)=N
C1(*)=NCCO1;CC(O)C;CC(O)CC1=NCCO1
C(C(=O)CC#C)*;CCC;C#CCC(=O)CCCC
COC1(C)CC1(O)*;C(#N);COC1(C)CC1(O)C#N
OC1(C*)CN2CC12;C(=O);O=CCC1(O)CN2CC21
C#CCOC1(*)CC1;C(#C);C#CCOC1(C#C)CC1
C(COCC(=O)*)O;C(#N);N#CC(=O)COCCO
CC(O)(C#N)C(O)*;C(#N);CC(O)(C#N)C(O)C#N
CC(C=O)N(C)*;C(C#N);CC(C=O)N(C)CC#N
CC(O*)C1CN1;C(N)(=O);CC(OC(N)=O)C1CN1
c1c(*)[nH]nn1;C(#CCO);OCC#Cc1cnn[nH]1
COCCOC*;C(C)(O);COCCOCC(C)O
CC(C)N1CC1C*;C(#N);CC(C)N1CC1CC#N
CC#CC(O)*;C(C(N)=O);CC#CC(O)CC(N)=O
CNc1cnc(*)[nH]1;C(#C);C#Cc1ncc(NC)[nH]1
C1(C)(*)CC1C#C;CCC;C#CC1CC1(C)CCC
C1(*)CNC(=O)C1=O;CC;CCC1CNC(=O)C1=O
CC(NC=O)*;C(=O)(C#N);CC(NC=O)C(=O)C#N
OCC1NC1(C#N)*;C(=O);N#CC1(C=O)NC1CO
CC(CCO*)C=O;C(=N);CC(C=O)CCOC=N
O(C(=O)COC=O)*;CC;CCOC(=O)COC=O
C1(*)C(O)CCC1=O;CC;CCC1C(=O)CCC1O
C12(*)CC(N1)C21CN1;C#C;C#CC12CC(N1)C21CN1
CCCC1(*)CN1;C(O);CCCC1(CO)CN1
O=C1NC(C*)C=C1;C(#C);C#CCC1C=CC(=O)N1
c1c(O)[nH]c(=O)n1*;C(=O);O=Cn1cc(O)[nH]c1=O
CCC(C#N)*;C(O)(C=O);CCC(C#N)C(O)C=O
CC1C2COC(*)C12;C(=O);CC1C2COC(C=O)C12
CC(CC=O)*;C(F)(F)(F);CC(CC=O)C(F)(F)F
C(C)(C(F)(F)F)*;CC;CCC(C)C(F)(F)F
CC(C)C1C(*)N1C;C(#N);CC(C)C1C(C#N)N1C
C1C(O)CN1C*;C(C=O);O=CCCN1CC(O)C1
CC1C2CC(C2)C1*;C(O);CC1C2CC(C2)C1CO
C1(*)CN=C(C)O1;CCC;CCCC1CN=C(C)O1
C1C(=O)CN=C1O*;C(=O);O=COC1=NCC(=O)C1
C(=O)(n1cccn1)*;C#C;C#CC(=O)n1cccn1
N1(*)CC1(C)C=O;CC;CCN1CC1(C)C=O
OCCC(C=O)*;C(C#N);N#CCC(C=O)CCO
CC1(*)NC2COC12;C(O);CC1(CO)NC2COC21
OC(CC#N)*;C(OC=N);N#CCC(O)COC=N
C(CO)N(C*)C=O;C(=O);O=CCN(C=O)CCO
CC1N(C)C1(C)*;C(C=O);CC1N(C)C1(C)CC=O
CCCC(C1CC1)*;C(C);CCCC(CC)C1CC1
CCC1CC1(C)*;C(#N);CCC1CC1(C)C#N
CN=C(OC)*;N(CC#N);CN=C(NCC#N)OC
CC1(C#C)NC1C*;C(#N);C#CC1(C)NC1CC#N
COCC(C#C)*;C(C#N);C#CC(CC#N)COC
CCC1C(C)C1*;C(C#N);CCC1C(C)C1CC#N
[NH3+]CC1(*)CCC1;C([O-])(=O);[NH3+]CC1(C(=O)[O-])CCC1
C1(O)(*)COC1=N;CCC;CCCC1(O)COC1=N
Cn1c(*)cc(O)n1;C(=O);Cn1nc(O)cc1C=O
O(c1c(O)n[nH]n1)*;CC;CCOc1n[nH]nc1O
C1(*)CC2C(OC)C12;CC;CCC1CC2C(OC)C12
CN1C2CCCC12*;C(#C);C#CC12CCCC1N2C
C1CC1C(=O)N*;C(=O);O=CNC(=O)C1CC1
C#CCCCC*;C(=O);C#CCCCCC=O
c1(*)nnon1;C(#N);N#Cc1nnon1
C1(OC)(*)CC2OC12;CC;CCC1(OC)CC2OC21
CC(C)CC(O)*;C(O);CC(C)CC(O)CO
CC1OC1C(C#C)*;C(#N);C#CC(C#N)C1OC1C
CCC1(*)COCO1;C(#C);C#CC1(CC)COCO1
c1(*)cnoc1N;COC;COCc1cnoc1N
N(C)(C(=O)C)*;CC(C)C;CC(=O)N(C)CC(C)C
CN1C(C=O)C1*;C(=O);CN1C(C=O)C1C=O
C(=O)(C1CCCC1)*;CC;CCC(=O)C1CCCC1
CC(O)C#C*;C(F)(F)(F);CC(O)C#CC(F)(F)F
c1c(=O)[nH]nc(*)n1;C(=O);O=Cc1ncc(=O)[nH]n1
CC1(C*)CCC1;C(O);CC1(CCO)CCC1
Cc1cnoc1*;C(C)(C);Cc1cnoc1C(C)C
C#CCCN=C*;O(C=O);C#CCCN=COC=O
CC(C*)C1CO1;C(C=O);CC(CCC=O)C1CO1
O(CC(C)C)*;CC#CC;CC#CCOCC(C)C
Cc1cocc1O*;C(=O);Cc1cocc1OC=O
C1CC1C(=NO)*;C(C#N);N#CCC(=NO)C1CC1
O(C12CC1CC2O)*;CC;CCOC12CC1CC2O
CC(O)(C*)C#C;C(O);C#CC(C)(O)CCO
CC(O)(C=O)*;C(F)(F)(F);CC(O)(C=O)C(F)(F)F
CCOC(COC)*;C(#C);C#CC(COC)OCC
C1(*)OC(=N)C1C#N;CC;CCC1OC(=N)C1C#N
O(CC1(C#N)CO1)*;CC;CCOCC1(C#N)CO1
NC(=O)C1CN1*;C(C=O);NC(=O)C1CN1CC=O
CN1CC1*;C(CC#N);CN1CC1CCC#N
C(C(=O)CO)*;C(CCO);O=C(CO)CCCCO
OC1C2(O)COC12*;C(#N);N#CC12OCC1(O)C2O
Cc1c(O)[nH]c(*)n1;C(#N);Cc1nc(C#N)[nH]c1O
C(C)(C)(C#CC#C)*;CC;C#CC#CC(C)(C)CC
c1(*)conc1C#C;C#C;C#Cc1conc1C#C
CC(=O)CC(O)*;C(#C);C#CC(O)CC(C)=O
n1(*)cccn1;CCC;CCCn1cccn1
C(=O)(C1CC1C#C)*;CC;C#CC1CC1C(=O)CC
C(CNC=O)*;CC(=O)C;CC(=O)CCCNC=O
C(C(=O)CC#N)*;C(#N);N#CCC(=O)CC#N
O(C1CC1O)*;CC(=O)C;CC(=O)COC1CC1O
CC1(CC#C*)CN1;C(#C);C#CC#CCC1(C)CN1
CCC#CC*;C(=O)(C#C);C#CC(=O)CC#CCC
c1cnc(*)[nH]c1=O;C(=O);O=Cc1nccc(=O)[nH]1
O(C12CNC1C2O)*;CC;CCOC12CNC1C2O
CC1C(N)C1(N)*;C(#N);CC1C(N)C1(N)C#N
CC1=CN(*)CCC1;C(=O);CC1=CN(C=O)CCC1
CN(C1C2COC12)*;C(=O);CN(C=O)C1C2COC21
C(N(C=O)C=O)*;C(=O);O=CCN(C=O)C=O
CC1(C([O-])=O)CC1*;C([NH3+]);CC1(C(=O)[O-])CC1C[NH3+]
CN1CC1COC*;C(#N);CN1CC1COCC#N
O=C1C2C3C2N1C3*;C(#C);C#CC1C2C3C(=O)N1C32
C1CC1(C=O)NC*;C(=O);O=CCNC1(C=O)CC1
C1(*)CC(OC)C1;CCC;CCCC1CC(OC)C1
Cc1nc(*)co1;C(OC);COCc1coc(C)n1
CC(O*)C=O;C(CC#N);CC(C=O)OCCC#N
CN1C(*)C(O)C1=N;C(#N);CN1C(=N)C(O)C1C#N
COC1CCC1*;C(C)(=O);COC1CCC1C(C)=O
C1(*)C(C)C=CC1C;CC;CCC1C(C)C=CC1C
CC(CO*)C=O;C(=N);CC(C=O)COC=N
c1c(O)nn(C*)n1;C(=O);O=CCn1ncc(O)n1
CCC1(*)CCO1;C(#N);CCC1(C#N)CCO1
CC1(O)CC(*)C1;C(O);CC1(O)CC(CO)C1
C1CC1OC*;C(C=O);O=CCCOC1CC1
C(C#CC#N)*;C(CCO);N#CC#CCCCCO
CC#CCO*;C(=N)(C=O);CC#CCOC(=N)C=O
CC(CNC=O)*;C(CO);CC(CCO)CNC=O
Cc1c(C)[nH]nc1*;C(=O);Cc1[nH]nc(C=O)c1C
CNC(=O)C1CC1*;O(C);CNC(=O)C1CC1OC
OCC1CN1C*;C(#C);C#CCN1CC1CO
CC(C1C(C)C1C)*;C(=O);CC(C=O)C1C(C)C1C
CCC(C)(OC=O)*;C(#N);CCC(C)(C#N)OC=O
CC(O)CC#C*;C(#C);C#CC#CCC(C)O
NC(C#N)(C1CC1)*;C(O);N#CC(N)(CO)C1CC1
CC1(C)CC1*;C(N)(=O);CC1(C)CC1C(N)=O
CNC(CO)*;C(=O)(C#C);C#CC(=O)C(CO)NC
CN(C)C(=O)CC*;C(O);CN(C)C(=O)CCCO
CCCOC(C#C)*;C(#N);C#CC(C#N)OCCC
O=CC1CC(*)C1;C(C#N);N#CCC1CC(C=O)C1
OCCC#CC(O)*;C(=O);O=CC(O)C#CCCO
CCCNC(=O)*;C(=O)(N);CCCNC(=O)C(N)=O
CN1C(*)C12CCC2;C(#C);C#CC1N(C)C12CCC2
C(CCC=O)*;CCCC;CCCCCCCC=O
C1(C2CO2)(*)CCO1;CC;CCC1(C2CO2)CCO1
CCC(C)C#CC*;C(#C);C#CCC#CC(C)CC
O(C(=O)CO)*;CC(C)C;CC(C)COC(=O)CO
N(C(=NCC)C#N)*;CC;CCN=C(C#N)NCC
CCC(N(C)C)*;C(#N);CCC(C#N)N(C)C
COC1CC1N*;C(=O);COC1CC1NC=O
C1(*)OC1C([O-])=O;C[NH2+]C;C[NH2+]CC1OC1C(=O)[O-]
CC1CC(*)O1;C(C#C);C#CCC1CC(C)O1
NC(=[NH2+])[C-](O)*;C(=O)(C#N);N#CC(=O)[C-](O)C(N)=[NH2+]
Nc1c[nH+]c(*)[nH]1;C([O-])(=O);Nc1c[nH+]c(C(=O)[O-])[nH]1
CC#CC(C)OC*;C(=O);CC#CC(C)OCC=O
C1(*)OCC1=NO;CCC;CCCC1OCC1=NO
CCC(O)C#C*;C(O);CCC(O)C#CCO
CC1OC1C*;O(C=N);CC1OC1COC=N
C1CC(C*)C1;C(NC=O);O=CNCCC1CCC1
C1(*)=CN(C)C(=O)C1;CC;CCC1=CN(C)C(=O)C1
c1c(N*)nco1;C(CO);OCCNc1cocn1
CC1C(C)(C)C1(C)*;C(=O);CC1C(C)(C)C1(C)C=O
CN(C)C(CC#N)*;C(=O);CN(C)C(C=O)CC#N
O=CC1(*)NC2CC12;C(#N);N#CC1(C=O)NC2CC21
NC(CO*)C#N;C(CO);N#CC(N)COCCO
C(C#CCC(=O)C)*;CC;CCCC#CCC(C)=O
C#CCCC1(*)CO1;C(#N);C#CCCC1(C#N)CO1
C12(*)COC3CC1C23;C#C;C#CC12COC3CC1C32
CC(C)CCC(O)*;C(O);CC(C)CCC(O)CO
CC1(C*)CNC1=O;C(#N);CC1(CC#N)CNC1=O
C1CC(CC#N)(*)C1;C(=O);N#CCC1(C=O)CCC1
CN(C1COC1)*;C(C#C);C#CCN(C)C1COC1
CC12CN3C1C2C3*;C(#C);C#CC1C2C3N1CC23C
O=CC1CC1C#C*;C(#C);C#CC#CC1CC1C=O
c1(*)conc1O;C#C;C#Cc1conc1O
O(CC(=O)N)*;C(C#N);N#CCOCC(N)=O
c1cnn(*)c1;C(C#N);N#CCn1cccn1
CC1(O)CN2CC12*;C(O);CC1(O)CN2CC21CO
OCC1CCC1*;C(=O);O=CC1CCC1CO
OC1C(O)C1(C=O)*;C(#N);N#CC1(C=O)C(O)C1O
CCC1OCC=C1*;C(O);CCC1OCC=C1CO
C1C(CC=O)(*)CN1;C(#N);N#CC1(CC=O)CNC1
O=C(OC*)C1CN1;C(#N);N#CCOC(=O)C1CN1
c1(*)ncoc(=O)n1;C#C;C#Cc1ncoc(=O)n1
CC1CC(=O)C1N*;C(=O);CC1CC(=O)C1NC=O
CC(C=O)C1(*)CO1;C(#N);CC(C=O)C1(C#N)CO1
NC(C1CC(=N)O1)*;C(#N);N#CC(N)C1CC(=N)O1
c1(*)ccnc(=O)[nH]1;CC;CCc1ccnc(=O)[nH]1
O(c1c[nH]cc1O)*;CC;CCOc1c[nH]cc1O
CC(O)CO*;C(=N)(C=O);CC(O)COC(=N)C=O
C1(C#CC)(*)OC1C;CC;CC#CC1(CC)OC1C
CCC(C[NH3+])C*;C([O-])(=O);CCC(C[NH3+])CC(=O)[O-]
c1(*)c[nH]nc1O;C#C;C#Cc1c[nH]nc1O
COC1(C#N)CC1*;C(O);COC1(C#N)CC1CO
C1(*)NC12CC1NC21;C#C;C#CC1NC12CC1NC12
O=CN1C2CC(*)C12;C(#N);N#CC1CC2C1N2C=O
CC(C1C(C)C1C)*;C(O);CC(CO)C1C(C)C1C
CC(CCC=O)*;C(CO);CC(CCO)CCC=O
C1(*)CC2OC(=O)C12;CC;CCC1CC2OC(=O)C12
COCC(=O)*;C(=N)(N);COCC(=O)C(=N)N
CCC(O*)C=O;C(=O);CCC(C=O)OC=O
NC1(*)C2CCC1O2;C(#N);N#CC1(N)C2CCC1O2
CC(C)CN(C=O)*;C(=N);CC(C)CN(C=N)C=O
CCCC1CC1*;N(C=O);CCCC1CC1NC=O
C(C#C)(C(=O)C#N)*;C#C;C#CC(C#C)C(=O)C#N
CC1NC1C(=O)*;C(C#N);CC1NC1C(=O)CC#N
C1(*)C2C3CN3C12;C#C;C#CC1C2C3CN3C12
C(C1(C#C)CN1)*;COC;C#CC1(CCOC)CN1
C1(C)(*)CCC1;CC(O)C;CC(O)CC1(C)CCC1
C#CC(=O)C*;C(NC=O);C#CC(=O)CCNC=O
c1(*)cccn1CC;CC;CCc1cccn1CC
CC1=CCN(*)C1;C(=O)(N);CC1=CCN(C(N)=O)C1
C(#CC(O)C(C)=O)*;CC;CCC#CC(O)C(C)=O
C(C(C)C(O)C#N)*;CC;CCCC(C)C(O)C#N
COC1=NC(*)CN1;C(#C);C#CC1CNC(OC)=N1
CC(O)CC(O)*;C(O);CC(O)CC(O)CO
c1(*)cnon1;C#C;C#Cc1cnon1
C(=O)C(C=O)(C#N)*;C(#N);N#CC(C#N)(C=O)C=O
COc1cnc(*)o1;O(C);COc1cnc(OC)o1
C[NH2+]C(C([O-])=O)*;C(OC);C[NH2+]C(COC)C(=O)[O-]
CC1CCCC(*)C1;C(#C);C#CC1CCCC(C)C1
c1[nH]nc(C*)n1;O(C=O);O=COCc1nc[nH]n1
CC12CC3N1CC23*;C(O);CC12CC3N1CC32CO
Cn1ccc(*)c1;C(C#N);Cn1ccc(CC#N)c1
Nc1c(O*)occ1;C(=N);N=COc1occc1N
[NH3+]C1(*)CC2CC12;C([O-])(=O);[NH3+]C1(C(=O)[O-])CC2CC21
C1(*)OC1C1NC1C;CC;CCC1OC1C1NC1C
OCC12CCC1(*)O2;C(#C);C#CC12CCC1(CO)O2
CC(C)C(C)*;C(C#C);C#CCC(C)C(C)C
CCOC(C)(C#N)*;C(#N);CCOC(C)(C#N)C#N
NCC(C#N)*;O(C=N);N#CC(CN)OC=N
OC(CCO*)C#N;C(=N);N#CC(O)CCOC=N
COCC1CC1*;C(C)(C);COCC1CC1C(C)C
CC12NC(=O)C1C2*;C(#N);CC12NC(=O)C1C2C#N
O=C1CNC1*;C(N1CC1);O=C1CNC1CN1CC1
COC1(C)C(O)C1*;C(=O);COC1(C)C(O)C1C=O
CC(=O)C1NC1*;C(#N);CC(=O)C1NC1C#N
C#CCC#C*;C(CCO);C#CCC#CCCCO
CC(N)(C#N)*;C(C#N);CC(N)(C#N)CC#N
CC(c1cnn[nH]1)*;C(O);CC(CO)c1cnn[nH]1
OC1CC(O*)C1;C(=N);N=COC1CC(O)C1
c1(*)cc(N)[nH]n1;COC;COCc1cc(N)[nH]n1
CC1(*)COCO1;C(C#N);CC1(CC#N)COCO1
CCC1(*)CCO1;C(C)(O);CCC1(C(C)O)CCO1
CC(O)C#CCC*;C(O);CC(O)C#CCCCO
C1(*)COC(C)(C)O1;CC;CCC1COC(C)(C)O1
CC1C(O)C1*;C(#CCO);CC1C(O)C1C#CCO
Cc1cc(*)c[nH]1;O(C);COc1c[nH]c(C)c1
C1CC1CCC*;C(O);OCCCCC1CC1
NC(=[NH2+])C1(*)CN1;C([O-])(=O);NC(=[NH2+])C1(C(=O)[O-])CN1
C1C(C#N)(*)CO1;C(=O);N#CC1(C=O)COC1
C1(*)C=CCC12CN2;C#C;C#CC1C=CCC12CN2
CC(O)CC(=O)*;C(#C);C#CC(=O)CC(C)O
CCC(C#C)(C#N)*;N(C);C#CC(C#N)(CC)NC
[NH3+]C(C*)C([O-])=O;N(C=O);[NH3+]C(CNC=O)C(=O)[O-]
C(CC1CO1)*;C(N1CC1);C(CC1CO1)CN1CC1
C1CN=C(*)OC1;C(CO);OCCC1=NCCCO1
CNC(C#N)*;C(#CC#C);C#CC#CC(C#N)NC
COC1CCC1(O)*;C(#C);C#CC1(O)CCC1OC
C(=O)(NC(=O)CO)*;CC;CCC(=O)NC(=O)CO
C(C1NC12COC2)*;CC;CCCC1NC12COC2
C(C12OC3C1NC23)*;C#C;C#CCC12OC3C1NC32
CC1CC2NC12C*;C(#N);CC1CC2NC12CC#N
CC1C2CC2(*)C1O;C(#N);CC1C(O)C2(C#N)CC12
CC(=NO)COC*;C(O);CC(COCCO)=NO
CC(C*)C1CCC1;C(#N);CC(CC#N)C1CCC1
CC1COC1(CO)*;C(=O);CC1COC1(C=O)CO
ON=C1CC(*)C1;O(C=O);O=COC1CC(=NO)C1
Nc1c(*)[nH]cn1;O(C=N);N=COc1[nH]cnc1N
CC1(C)C(*)N1C=O;C(#C);C#CC1N(C=O)C1(C)C
CCC(O)C(=O)*;O(C=N);CCC(O)C(=O)OC=N
CC1(*)CC1CC#N;C(O);CC1(CO)CC1CC#N
OC12CC3C(C13)C2*;C(#C);C#CC1C2C3CC1(O)C32
CC1(*)C2C=CCN12;C(=O);CC1(C=O)C2C=CCN21
c1cnc(*)oc1=O;C(#N);N#Cc1nccc(=O)o1
CC(C)CN=C(C)*;O(C);COC(C)=NCC(C)C
C(C#N)OC(=O)*;C(=O)(N);N#CCOC(=O)C(N)=O
CC1CC(*)C1;C(CC#C);C#CCCC1CC(C)C1
CC1CCOC1*;O(C=N);CC1CCOC1OC=N
CN=C(NCC#C)*;O(C);C#CCNC(=NC)OC
Cc1cnoc1C*;O(C);COCc1oncc1C
CC(=O)C(=O)CC*;C(#C);C#CCCC(=O)C(C)=O
c1cc(N)oc1*;C(#N);N#Cc1ccc(N)o1
CC12CC3CC1(*)N23;C(=O);CC12CC3CC1(C=O)N32
C1(*)CC2CC12;CCC;CCCC1CC2CC12
CC(CCN1CC1)*;C(#N);CC(C#N)CCN1CC1
C1(*)C2CC(O2)C1O;CC;CCC1C2CC(O2)C1O
CC(O)C(C)C*;C(C)(=O);CC(=O)CC(C)C(C)O
CC(=O)NCC(O)*;C(O);CC(=O)NCC(O)CO
OCC(C(=O)CO)*;C(=O);O=CC(CO)C(=O)CO
C12(*)CC(C)(C1)CO2;CC;CCC12CC(C)(CO1)C2
CC(C#N)(NC=N)*;C(#N);CC(C#N)(C#N)NC=N
CC1CC2C(C*)N12;C(O);CC1CC2C(CCO)N12
Cc1c(*)ocn1;C(C#N);Cc1ncoc1CC#N
CC#CC#CC#C*;C(=O);CC#CC#CC#CC=O
CCCCOCC*;C(#N);CCCCOCCC#N
CC(CC#N)*;O(CC#C);C#CCOC(C)CC#N
CC(=N)OC*;C(C)(=NO);CC(=N)OCC(C)=NO
CC(=NO)C*;C(F)(F)(F);CC(CC(F)(F)F)=NO
CC1(C#C)CC1(C)*;C(#N);C#CC1(C)CC1(C)C#N
OCC(C*)C1CO1;C(#C);C#CCC(CO)C1CO1
C(N1CCC1C#C)*;C#C;C#CCN1CCC1C#C
c1c(*)onn1;C(C(=O)N);NC(=O)Cc1cnno1
CC(C(=O)C#C)*;C(C#C);C#CCC(C)C(=O)C#C
COCC(=NO)C*;C(O);COCC(CCO)=NO
C#CCOCC(=O)*;C(=O);C#CCOCC(=O)C=O
CC(OC=N)C(O)*;C(#N);CC(OC=N)C(O)C#N
C(CN=C(C#N)N)*;C(#N);N#CCCN=C(N)C#N
CCN1C(*)C1C#C;C(O);C#CC1C(CO)N1CC
OC12COC1C2*;C(C=O);O=CCC1C2OCC12O
CNCC(O)(C#N)*;C(=O);CNCC(O)(C#N)C=O
CC1NC12CCC2*;C(O);CC1NC12CCC2CO
C(C#C)(C#N)*;CN(C)C;C#CC(C#N)CN(C)C
CC1(C)OC1C*;C(C=O);CC1(C)OC1CCC=O
C1CC1(C=O)*;C(#CCO);O=CC1(C#CCO)CC1
CNC(C)C(NC)*;C(#N);CNC(C)C(C#N)NC
CC1C(O)C1O*;C(N)(=O);CC1C(O)C1OC(N)=O
c1(*)c[nH]c(CC)n1;CC;CCc1c[nH]c(CC)n1
CC(=O)N1CC1*;C(O);CC(=O)N1CC1CO
CC(=O)C(C)(C)*;C(#C);C#CC(C)(C)C(C)=O
CN(C(=O)*)C(=O)N;C(#N);CN(C(N)=O)C(=O)C#N
O(CC1(C)OC1C)*;CC;CCOCC1(C)OC1C
CC(C)C(O)C*;C(C)(=O);CC(=O)CC(O)C(C)C
CCC(O)C#C*;C(#C);C#CC#CC(O)CC
C12(*)NC(C1O)C2O;CC;CCC12NC(C1O)C2O
N=COC1(*)CCC1;C(=O);N=COC1(C=O)CCC1
C(OCC#N)*;C(CC=O);N#CCOCCCC=O
C(C(C)(C)O)*;CC#CC;CC#CCCC(C)(C)O
CC(C1CC1)*;O(C1CC1);CC(OC1CC1)C1CC1
n1(*)cc(O)[nH]c1=O;CC;CCn1cc(O)[nH]c1=O
C(N1CC(O)C1)*;C#C;C#CCN1CC(O)C1
C(=O)(CC#C)*;CC(=O)C;C#CCC(=O)CC(C)=O
C#CC1(*)OCCO1;C(#C);C#CC1(C#C)OCCO1
CCC1OC1(C#C)*;C(#C);C#CC1(C#C)OC1CC
CC(C(C)=O)*;O(C(N)=O);CC(=O)C(C)OC(N)=O
O(C(C=O)C=O)*;CCC;CCCOC(C=O)C=O
CN1CC1C(O)C*;C(#C);C#CCC(O)C1CN1C
CCC1NC1C*;C(#N);CCC1NC1CC#N
CC(C=O)*;O(CC=O);CC(C=O)OCC=O
c1c(N)nc(*)o1;C(C#N);N#CCc1nc(N)co1
CC1CC(*)CC1O;C(#C);C#CC1CC(C)C(O)C1
CCC#CCC*;C(=O)(N);CCC#CCCC(N)=O
CC1(*)COC(=N)O1;C(#C);C#CC1(C)COC(=N)O1
CC1C(*)C2CC12O;C(#N);CC1C(C#N)C2CC12O
CC(CC1CC1)*;C(C)(=O);CC(=O)C(C)CC1CC1
C#CCC(=O)CC*;C(O);C#CCC(=O)CCCO
C1CC(C#N)=C(*)C1;C(#N);N#CC1=C(C#N)CCC1
CC(C)(C)[NH2+]*;C(C([O-])=O);CC(C)(C)[NH2+]CC(=O)[O-]
C1(*)CC=CCO1;CCC;CCCC1CC=CCO1
N=COCCC*;C(=O);N=COCCCC=O
CC1CCC1O*;C(=O);CC1CCC1OC=O
O=CCCC1CC1*;C(#C);C#CC1CC1CCC=O
C12(*)CC3CC1C23;COC;COCC12CC3CC1C32
CC1(C#C*)CC1O;C(#C);C#CC#CC1(C)CC1O
Cc1ccccc1*;C(#C);C#Cc1ccccc1C
C(C)(C(=O)COC)*;CC;CCC(C)C(=O)COC
CC(C)C1CC(*)O1;C(#N);CC(C)C1CC(C#N)O1
CC1OCC(O)C1*;C(#C);C#CC1C(O)COC1C
C(C(=O)NCCO)*;C(O);O=C(CCO)NCCO
OC(C(=N)NC=O)*;C(#N);N#CC(O)C(=N)NC=O
C(CO)C#CC#C*;C(#N);N#CC#CC#CCCO
CC1OC(*)C2CC12;C(#C);C#CC1OC(C)C2CC12
C(C)(C1CCC1)*;CC;CCC(C)C1CCC1
